|Unnamed: 0|Unnamed: 0.1|level_0|Unnamed: 0.1.1|index|Id|SepalLengthCm|SepalWidthCm|PetalLengthCm|PetalWidthCm|Species
1862|1862|1862|156|156|0|1|5.1|3.5|1.4|0.2|Iris-setosa
1863|1863|1863|662|662|20|21|5.4|3.4|1.7|0.2|Iris-setosa
1864|1864|1864|577|577|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
1865|1865|1865|341|341|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
1866|1866|1866|372|372|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
1867|1867|1867|182|182|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
1868|1868|1868|647|647|30|31|4.8|3.1|1.6|0.2|Iris-setosa
1869|1869|1869|352|352|143|144|6.8|3.2|5.9|2.3|Iris-virginica
1870|1870|1870|403|403|23|24|5.1|3.3|1.7|0.5|Iris-setosa
1871|1871|1871|692|692|58|59|6.6|2.9|4.6|1.3|Iris-versicolor
1872|1872|1872|153|153|2|3|4.7|3.2|1.3|0.2|Iris-setosa
1873|1873|1873|211|211|81|82|5.5|2.4|3.7|1.0|Iris-versicolor
1874|1874|1874|463|463|116|117|6.5|3.0|5.5|1.8|Iris-virginica
1875|1875|1875|448|448|36|37|5.5|3.5|1.3|0.2|Iris-setosa
1876|1876|1876|722|722|81|82|5.5|2.4|3.7|1.0|Iris-versicolor
1877|1877|1877|600|600|16|17|5.4|3.9|1.3|0.4|Iris-setosa
1878|1878|1878|485|485|112|113|6.8|3.0|5.5|2.1|Iris-virginica
1879|1879|1879|161|161|35|36|5.0|3.2|1.2|0.2|Iris-setosa
1880|1880|1880|680|680|114|115|5.8|2.8|5.1|2.4|Iris-virginica
1881|1881|1881|363|363|124|125|6.7|3.3|5.7|2.1|Iris-virginica
1882|1882|1882|196|196|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
1883|1883|1883|575|575|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
1884|1884|1884|390|390|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
1885|1885|1885|367|367|107|108|7.3|2.9|6.3|1.8|Iris-virginica
1886|1886|1886|108|108|17|18|5.1|3.5|1.4|0.3|Iris-setosa
1887|1887|1887|295|295|121|122|5.6|2.8|4.9|2.0|Iris-virginica
1888|1888|1888|698|698|149|150|5.9|3.0|5.1|1.8|Iris-virginica
1889|1889|1889|471|471|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
1890|1890|1890|681|681|147|148|6.5|3.0|5.2|2.0|Iris-virginica
1891|1891|1891|481|481|4|5|5.0|3.6|1.4|0.2|Iris-setosa
1892|1892|1892|342|342|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
1893|1893|1893|185|185|147|148|6.5|3.0|5.2|2.0|Iris-virginica
1894|1894|1894|195|195|49|50|5.0|3.3|1.4|0.2|Iris-setosa
1895|1895|1895|163|163|9|10|4.9|3.1|1.5|0.1|Iris-setosa
1896|1896|1896|114|114|148|149|6.2|3.4|5.4|2.3|Iris-virginica
1897|1897|1897|200|200|19|20|5.1|3.8|1.5|0.3|Iris-setosa
1898|1898|1898|541|541|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
1899|1899|1899|94|94|131|132|7.9|3.8|6.4|2.0|Iris-virginica
1900|1900|1900|402|402|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
1901|1901|1901|714|714|89|90|5.5|2.5|4.0|1.3|Iris-versicolor
1902|1902|1902|137|137|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
1903|1903|1903|6|6|135|136|7.7|3.0|6.1|2.3|Iris-virginica
1904|1904|1904|570|570|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
1905|1905|1905|46|46|115|116|6.4|3.2|5.3|2.3|Iris-virginica
1906|1906|1906|569|569|92|93|5.8|2.6|4.0|1.2|Iris-versicolor
1907|1907|1907|136|136|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
1908|1908|1908|354|354|-44444|83|5.8|2.7|3.9|1.2|Iris-versicolor
1909|1909|1909|299|299|140|141|6.7|3.1|5.6|2.4|Iris-virginica
1910|1910|1910|520|520|126|127|6.2|2.8|4.8|1.8|Iris-virginica
1911|1911|1911|267|267|127|128|6.1|3.0|4.9|1.8|Iris-virginica
1912|1912|1912|602|602|-44444|24|5.1|3.3|1.7|0.5|Iris-setosa
1913|1913|1913|693|693|17|18|5.1|3.5|1.4|0.3|Iris-setosa
1914|1914|1914|505|505|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
1915|1915|1915|519|519|91|92|6.1|3.0|4.6|1.4|Iris-versicolor
1916|1916|1916|87|87|42|43|4.4|3.2|1.3|0.2|Iris-setosa
1917|1917|1917|Allez au boulot ! :)|240|102|103|7.1|3.0|5.9|2.1|Iris-virginica
1918|1918|1918|667|667|141|142|6.9|3.1|5.1|2.3|Iris-virginica
1919|1919|1919|254|254|125|126|7.2|3.2|6.0|1.8|Iris-virginica
1920|1920|1920|506|506|141|142|6.9|3.1|5.1|2.3|Iris-virginica
1921|1921|1921|365|365|103|104|6.3|2.9|5.6|1.8|Iris-virginica
1922|1922|1922|303|303|Allez au boulot ! :)|32|5.4|3.4|1.5|0.4|Iris-setosa
1923|1923|1923|183|183|143|144|6.8|3.2|5.9|2.3|Iris-virginica
1924|1924|1924|503|503|133|134|6.3|2.8|5.1|1.5|Iris-virginica
1925|1925|1925|161|161|35|36|5.0|3.2|1.2|0.2|Iris-setosa
1926|1926|1926|440|440|98|99|5.1|2.5|3.0|1.1|Iris-versicolor
1927|1927|1927|584|584|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
1928|1928|1928|72|72|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
1929|1929|1929|107|107|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
1930|1930|1930|615|615|91|92|6.1|3.0|4.6|1.4|Iris-versicolor
1931|1931|1931|730|730|2|3|4.7|3.2|1.3|0.2|Iris-setosa
1932|1932|1932|175|175|10|11|5.4|3.7|1.5|0.2|Iris-setosa
1933|1933|1933|640|640|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
1934|1934|1934|491|491|43|44|5.0|3.5|1.6|0.6|Iris-setosa
1935|1935|1935|234|234|122|123|7.7|2.8|6.7|2.0|Iris-virginica
1936|1936|1936|468|468|83|84|6.0|2.7|5.1|1.6|Iris-versicolor
1937|1937|1937|90|90|141|142|6.9|3.1|5.1|2.3|Iris-virginica
1938|1938|1938|230|230|6|7|4.6|3.4|1.4|0.3|Iris-setosa
1939|1939|1939|276|276|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
1940|1940|1940|631|631|48|49|5.3|3.7|1.5|0.2|Iris-setosa
1941|1941|1941|275|275|131|132|7.9|3.8|6.4|2.0|Iris-virginica
1942|1942|1942|644|644|30|31|4.8|3.1|1.6|0.2|Iris-setosa
1943|1943|1943|498|498|11|12|4.8|3.4|1.6|0.2|Iris-setosa
1944|1944|1944|368|368|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
1945|1945|1945|396|396|39|40|5.1|3.4|1.5|0.2|Iris-setosa
1946|1946|1946|613|613|21|22|5.1|3.7|1.5|0.4|Iris-setosa
1947|1947|1947|553|553|3|4|4.6|3.1|1.5|0.2|Iris-setosa
1948|1948|1948|478|478|107|108|7.3|2.9|6.3|1.8|Iris-virginica
1949|1949|1949|368|368|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
1950|1950|1950|656|656|112|113|6.8|3.0|5.5|2.1|Iris-virginica
1951|1951|1951|92|92|72|73|None|2.5|4.9|1.5|Iris-versicolor
1952|1952|1952|224|224|10|11|5.4|3.7|1.5|0.2|Iris-setosa
1953|1953|1953|199|199|134|135|6.1|2.6|5.6|1.4|Iris-virginica
1954|1954|1954|202|202|125|126|7.2|3.2|6.0|1.8|Iris-virginica
1955|1955|1955|627|627|-44444|72|6.1|2.8|4.0|1.3|Iris-versicolor
1956|1956|1956|748|748|23|nan|5.1|3.3|1.7|0.5|Iris-setosa
1957|1957|1957|137|137|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
1958|1958|1958|356|356|22|23|4.6|3.6|1.0|0.2|Iris-setosa
1959|1959|1959|698|698|149|150|5.9|3.0|5.1|1.8|Iris-virginica
1960|1960|1960|505|505|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
1961|1961|1961|343|343|11|12|4.8|3.4|1.6|0.2|Iris-setosa
1962|1962|1962|726|726|-44444|75|6.4|2.9|4.3|1.3|Iris-versicolor
1963|1963|1963|610|610|35|Allez au boulot ! :)|5.0|3.2|1.2|0.2|Iris-setosa
1964|1964|1964|17|17|116|117|6.5|3.0|5.5|1.8|Iris-virginica
1965|1965|1965|564|564|46|47|5.1|3.8|1.6|0.2|Iris-setosa
1966|1966|1966|641|5555555555|136|137|6.3|3.4|5.6|2.4|Iris-virginica
1967|1967|1967|691|691|34|35|4.9|3.1|1.5|0.1|Iris-setosa
1968|1968|1968|292|292|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
1969|1969|1969|420|420|98|99|5.1|2.5|3.0|1.1|Iris-versicolor
1970|1970|1970|231|231|58|59|6.6|2.9|4.6|1.3|Iris-versicolor
1971|1971|1971|393|393|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
1972|1972|1972|496|496|1|2|4.9|3.0|1.4|0.2|Iris-setosa
1973|1973|1973|229|229|89|90|5.5|2.5|4.0|1.3|Iris-versicolor
1974|1974|1974|591|591|124|125|6.7|3.3|5.7|2.1|Iris-virginica
1975|1975|1975|528|528|138|139|6.0|3.0|4.8|1.8|Iris-virginica
1976|1976|1976|190|190|101|102|5.8|2.7|5.1|1.9|Iris-virginica
1977|1977|1977|286|286|100|101|6.3|3.3|6.0|2.5|Iris-virginica
1978|1978|1978|744|744|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
1979|1979|1979|191|191|77|78|6.7|3.0|5.0|1.7|Iris-versicolor
1980|1980|1980|352|352|143|144|6.8|3.2|5.9|2.3|Iris-virginica
1981|1981|1981|603|603|-44444|97|5.7|2.9|4.2|1.3|Iris-versicolor
1982|1982|1982|42|42|117|118|7.7|3.8|6.7|2.2|Iris-virginica
1983|1983|1983|221|221|113|114|5.7|2.5|5.0|2.0|Iris-virginica
1984|1984|1984|344|344|8|9|4.4|2.9|1.4|0.2|Iris-setosa
1985|1985|1985|558|558|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
1986|1986|1986|510|510|107|108|7.3|2.9|6.3|1.8|Iris-virginica
1987|1987|1987|49|49|34|35|4.9|3.1|1.5|0.1|Iris-setosa
1988|1988|1988|337|337|72|73|6.3|2.5|4.9|1.5|Iris-versicolor
1989|1989|1989|444|444|104|Allez au boulot ! :)|6.5|3.0|5.8|2.2|Iris-virginica
1990|1990|1990|120|120|42|43|4.4|3.2|1.3|0.2|Iris-setosa
1991|1991|1991|238|238|3|4|4.6|3.1|1.5|0.2|Iris-setosa
1992|1992|1992|587|587|137|138|6.4|3.1|5.5|1.8|Iris-virginica
1993|1993|1993|45|45|24|25|4.8|3.4|1.9|0.2|Iris-setosa
1994|1994|1994|85|85|41|42|4.5|2.3|1.3|0.3|Iris-setosa
1995|1995|1995|330|330|39|40|5.1|3.4|1.5|0.2|Iris-setosa
1996|1996|1996|261|261|142|143|5.8|2.7|5.1|1.9|Iris-virginica
1997|1997|1997|19|19|120|121|6.9|3.2|5.7|2.3|Iris-virginica
1998|1998|1998|430|430|148|149|6.2|3.4|5.4|2.3|Iris-virginica
1999|1999|1999|29|29|128|129|6.4|2.8|5.6|2.1|Iris-virginica
2000|2000|2000|166|166|15|16|5.7|4.4|1.5|0.4|Iris-setosa
2001|2001|2001|489|489|79|80|5.7|2.6|3.5|1.0|Iris-versicolor
2002|2002|2002|717|717|122|123|7.7|2.8|6.7|2.0|Iris-virginica
2003|2003|2003|717|717|122|123|7.7|2.8|6.7|2.0|Iris-virginica
2004|2004|2004|530|530|18|19|5.7|3.8|1.7|0.3|Iris-setosa
2005|2005|2005|132|132|92|93|5.8|2.6|4.0|1.2|Iris-versicolor
2006|2006|2006|248|248|125|126|7.2|3.2|6.0|1.8|Iris-virginica
2007|2007|2007|636|636|36|37|5.5|3.5|1.3|0.2|Iris-setosa
2008|2008|2008|44|44|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
2009|2009|2009|562|562|39|40|5.1|3.4|1.5|0.2|Iris-setosa
2010|2010|2010|138|138|45|46|4.8|3.0|1.4|0.3|Iris-setosa
2011|2011|2011|376|376|145|146|6.7|3.0|5.2|2.3|Iris-virginica
2012|2012|2012|382|382|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
2013|2013|2013|564|564|46|47|5.1|3.8|1.6|0.2|Iris-setosa
2014|2014|2014|249|249|67|68|5.8|2.7|4.1|1.0|Iris-versicolor
2015|2015|2015|453|453|132|133|6.4|2.8|5.6|2.2|Iris-virginica
2016|2016|2016|116|116|93|94|5.0|2.3|3.3|1.0|Iris-versicolor
2017|2017|2017|321|321|136|137|6.3|3.4|5.6|2.4|Iris-virginica
2018|2018|2018|281|281|13|14|4.3|3.0|1.1|0.1|Iris-setosa
2019|2019|2019|493|493|12|13|4.8|3.0|1.4|0.1|Iris-setosa
2020|2020|2020|708|708|48|49|5.3|3.7|1.5|0.2|Iris-setosa
2021|2021|2021|612|612|138|139|6.0|3.0|4.8|1.8|Iris-virginica
2022|2022|2022|421|421|15|16|5.7|4.4|1.5|0.4|Iris-setosa
2023|2023|2023|80|80|33|34|5.5|4.2|1.4|0.2|Iris-setosa
2024|2024|2024|679|679|42|43|4.4|3.2|1.3|0.2|Iris-setosa
2025|2025|2025|386|386|1|2|4.9|3.0|1.4|0.2|Iris-setosa
2026|2026|2026|716|716|76|77|6.8|2.8|4.8|1.4|Iris-versicolor
2027|2027|2027|502|502|130|131|7.4|2.8|6.1|1.9|Iris-virginica
2028|2028|2028|177|177|135|136|7.7|3.0|6.1|2.3|Iris-virginica
2029|2029|2029|695|695|147|148|6.5|3.0|5.2|2.0|Iris-virginica
2030|2030|2030|584|584|52|Allez au boulot ! :)|6.9|3.1|4.9|1.5|Iris-versicolor
2031|2031|2031|489|489|79|80|5.7|2.6|3.5|1.0|Iris-versicolor
2032|2032|2032|77|77|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
2033|2033|2033|11|11|113|114|5.7|2.5|5.0|2.0|Iris-virginica
2034|2034|2034|96|96|40|41|5.0|3.5|1.3|0.3|Iris-setosa
2035|2035|2035|55|55|132|133|6.4|2.8|5.6|2.2|Iris-virginica
2036|2036|2036|133|133|42|43|4.4|3.2|1.3|0.2|Iris-setosa
2037|2037|2037|145|145|149|150|5.9|3.0|5.1|1.8|Iris-virginica
2038|2038|2038|185|185|147|148|6.5|3.0|5.2|2.0|Iris-virginica
2039|2039|2039|724|724|110|111|6.5|3.2|5.1|2.0|Iris-virginica
2040|2040|2040|749|749|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
2041|2041|2041|652|652|64|65|5.6|2.9|3.6|1.3|Iris-versicolor
2042|2042|2042|216|216|17|18|5.1|3.5|1.4|0.3|Iris-setosa
2043|2043|2043|322|322|48|49|5.3|3.7|1.5|0.2|Iris-setosa
2044|2044|2044|384|384|Allez au boulot ! :)|82|5.5|2.4|3.7|1.0|Iris-versicolor
2045|2045|2045|146|146|103|104|6.3|2.9|5.6|1.8|Iris-virginica
2046|2046|2046|591|591|124|125|6.7|3.3|5.7|2.1|Iris-virginica
2047|2047|2047|496|496|1|2|4.9|3.0|1.4|0.2|Iris-setosa
2048|2048|2048|611|611|110|111|6.5|3.2|5.1|2.0|Iris-virginica
2049|2049|2049|237|237|40|41|5.0|3.5|1.3|0.3|Iris-setosa
2050|2050|2050|651|651|3|4|4.6|3.1|1.5|0.2|Iris-setosa
2051|2051|2051|91|91|104|105|6.5|3.0|5.8|2.2|Iris-virginica
2052|2052|2052|662|662|20|21|5.4|3.4|1.7|0.2|Iris-setosa
2053|2053|2053|180|180|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
2054|2054|2054|167|167|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
2055|2055|2055|535|535|119|120|6.0|2.2|5.0|1.5|Iris-virginica
2056|2056|2056|100|100|42|43|4.4|3.2|1.3|0.2|Iris-setosa
2057|2057|2057|558|558|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
2058|2058|2058|562|562|39|40|5.1|3.4|1.5|0.2|Iris-setosa
2059|2059|2059|221|221|113|114|5.7|2.5|5.0|2.0|Iris-virginica
2060|2060|2060|521|521|133|134|6.3|2.8|5.1|1.5|Iris-virginica
2061|2061|2061|267|267|127|128|6.1|3.0|4.9|1.8|Iris-virginica
2062|2062|2062|616|616|144|145|6.7|3.3|5.7|2.5|Iris-virginica
2063|2063|2063|436|436|34|35|4.9|3.1|1.5|0.1|Iris-setosa
2064|2064|2064|66|66|100|101|6.3|3.3|6.0|2.5|Iris-virginica
2065|2065|2065|Allez au boulot ! :)|552|71|72|6.1|2.8|4.0|1.3|Iris-versicolor
2066|2066|2066|159|159|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
2067|2067|2067|604|604|26|27|5.0|3.4|1.6|0.4|Iris-setosa
2068|2068|2068|568|568|144|145|6.7|3.3|5.7|2.5|Iris-virginica
2069|2069|2069|187|187|119|120|6.0|2.2|5.0|1.5|Iris-virginica
2070|2070|2070|222|222|120|121|6.9|3.2|5.7|2.3|Iris-virginica
2071|2071|2071|107|107|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
2072|2072|2072|104|104|67|68|5.8|2.7|4.1|1.0|Iris-versicolor
2073|2073|2073|528|528|138|139|6.0|3.0|4.8|1.8|Iris-virginica
2074|2074|2074|247|247|87|88|6.3|2.3|4.4|1.3|Iris-versicolor
2075|2075|2075|233|233|63|64|6.1|2.9|4.7|1.4|Iris-versicolor
2076|2076|2076|385|385|6|7|4.6|3.4|1.4|0.3|Iris-setosa
2077|2077|2077|305|305|146|147|6.3|2.5|5.0|1.9|Iris-virginica
2078|2078|2078|125|125|129|130|7.2|3.0|5.8|1.6|Iris-virginica
2079|2079|2079|286|286|100|101|6.3|3.3|6.0|2.5|Iris-virginica
2080|2080|2080|116|116|93|94|5.0|2.3|3.3|1.0|Iris-versicolor
2081|2081|2081|569|569|92|93|5.8|2.6|4.0|1.2|Iris-versicolor
2082|2082|2082|542|542|112|113|6.8|3.0|5.5|2.1|Iris-virginica
2083|2083|2083|264|264|98|99|5.1|2.5|3.0|1.1|Iris-versicolor
2084|2084|2084|270|270|20|21|5.4|3.4|1.7|0.2|Iris-setosa
2085|2085|2085|277|277|26|27|5.0|3.4|1.6|0.4|Iris-setosa
2086|2086|2086|114|114|148|149|6.2|3.4|5.4|2.3|Iris-virginica
2087|2087|2087|208|208|138|139|6.0|3.0|4.8|1.8|Iris-virginica
2088|2088|2088|579|579|80|Allez au boulot ! :)|5.5|2.4|3.8|1.1|Iris-versicolor
2089|2089|2089|747|747|53|54|5.5|2.3|4.0|1.3|Iris-versicolor
2090|2090|2090|495|495|20|21|5.4|3.4|1.7|0.2|Iris-setosa
2091|2091|2091|584|584|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
2092|2092|2092|130|130|58|59|6.6|2.9|4.6|1.3|Iris-versicolor
2093|2093|2093|199|199|134|135|6.1|2.6|5.6|1.4|Iris-virginica
2094|2094|2094|273|273|64|65|5.6|2.9|3.6|1.3|Iris-versicolor
2095|2095|2095|449|449|43|44|5.0|3.5|1.6|0.6|Iris-setosa
2096|2096|2096|729|729|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
2097|2097|2097|372|372|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
2098|2098|2098|210|210|109|110|7.2|3.6|6.1|2.5|Iris-virginica
2099|2099|2099|310|310|137|138|6.4|3.1|5.5|1.8|Iris-virginica
2100|2100|2100|512|512|33|34|5.5|4.2|1.4|0.2|Iris-setosa
2101|2101|2101|147|147|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
2102|2102|2102|618|618|7|8|5.0|3.4|1.5|0.2|Iris-setosa
2103|2103|2103|155|155|146|147|6.3|2.5|5.0|1.9|Iris-virginica
2104|2104|2104|648|648|143|144|6.8|3.2|5.9|2.3|Iris-virginica
2105|2105|2105|732|732|117|118|7.7|3.8|6.7|2.2|Iris-virginica
2106|2106|2106|209|209|140|141|6.7|3.1|5.6|2.4|Iris-virginica
2107|2107|2107|290|290|16|Allez au boulot ! :)|5.4|3.9|1.3|0.4|Iris-setosa
2108|2108|2108|119|119|8|9|4.4|2.9|1.4|0.2|Iris-setosa
2109|2109|2109|445|Allez au boulot ! :)|100|101|6.3|3.3|6.0|2.5|Iris-virginica
2110|2110|2110|739|739|70|71|5.9|3.2|4.8|1.8|Iris-versicolor
2111|2111|2111|606|606|43|44|5.0|3.5|1.6|0.6|Iris-setosa
2112|2112|2112|297|297|45|46|4.8|3.0|1.4|0.3|Iris-setosa
2113|2113|2113|342|342|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
2114|2114|2114|476|476|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
2115|2115|2115|672|672|140|141|6.7|3.1|5.6|2.4|Iris-virginica
2116|2116|2116|580|580|34|35|4.9|3.1|1.5|0.1|Iris-setosa
2117|2117|2117|454|454|142|143|5.8|2.7|5.1|1.9|Iris-virginica
2118|2118|2118|210|210|109|110|7.2|3.6|6.1|2.5|Iris-virginica
2119|2119|2119|530|530|18|19|5.7|3.8|1.7|0.3|Iris-setosa
2120|2120|2120|613|613|21|22|5.1|3.7|1.5|0.4|Iris-setosa
2121|2121|2121|56|56|116|117|6.5|3.0|5.5|1.8|Iris-virginica
2122|2122|2122|7|7|84|85|5.4|3.0|4.5|1.5|Iris-versicolor
2123|2123|2123|163|163|9|10|4.9|3.1|1.5|0.1|Iris-setosa
2124|2124|2124|551|5555555555|63|64|6.1|2.9|4.7|1.4|Iris-versicolor
2125|2125|2125|422|422|43|44|5.0|3.5|1.6|0.6|Iris-setosa
2126|2126|2126|451|451|127|128|6.1|3.0|4.9|1.8|Iris-virginica
2127|2127|2127|50|50|41|42|4.5|2.3|1.3|0.3|Iris-setosa
2128|2128|2128|527|527|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
2129|2129|2129|349|349|78|79|6.0|2.9|4.5|1.5|Iris-versicolor
2130|2130|2130|138|138|45|46|4.8|3.0|1.4|0.3|Iris-setosa
2131|2131|2131|647|647|Allez au boulot ! :)|31|4.8|3.1|1.6|0.2|Iris-setosa
2132|2132|2132|431|431|133|134|6.3|2.8|5.1|1.5|Iris-virginica
2133|2133|2133|107|107|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
2134|2134|2134|30|30|125|126|7.2|3.2|6.0|1.8|Iris-virginica
2135|2135|2135|499|499|77|78|6.7|3.0|5.0|1.7|Iris-versicolor
2136|2136|2136|307|307|75|76|6.6|3.0|4.4|1.4|Iris-versicolor
2137|2137|2137|144|144|4|5|5.0|3.6|1.4|0.2|Iris-setosa
2138|2138|2138|684|684|127|128|6.1|3.0|4.9|1.8|Iris-virginica
2139|2139|2139|1|1|92|93|5.8|2.6|4.0|1.2|Iris-versicolor
2140|2140|2140|64|64|37|38|4.9|3.1|1.5|0.1|Iris-setosa
2141|2141|2141|453|453|132|133|6.4|2.8|5.6|2.2|Iris-virginica
2142|2142|2142|67|67|45|46|4.8|3.0|1.4|0.3|Iris-setosa
2143|2143|2143|454|454|142|143|5.8|2.7|5.1|1.9|Iris-virginica
2144|2144|2144|738|738|139|140|6.9|3.1|5.4|2.1|Iris-virginica
2145|2145|2145|659|659|121|122|5.6|2.8|4.9|2.0|Iris-virginica
2146|2146|2146|511|5555555555|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
2147|2147|2147|554|554|Allez au boulot ! :)|115|5.8|2.8|5.1|2.4|Iris-virginica
2148|2148|2148|520|520|Allez au boulot ! :)|127|6.2|2.8|4.8|1.8|Iris-virginica
2149|2149|2149|Allez au boulot ! :)|666|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
2150|2150|2150|248|248|125|126|7.2|3.2|6.0|1.8|Iris-virginica
2151|2151|2151|455|455|87|88|6.3|2.3|4.4|1.3|Iris-versicolor
2152|2152|2152|585|585|9|10|4.9|3.1|1.5|0.1|Iris-setosa
2153|2153|2153|385|385|6|7|4.6|3.4|1.4|0.3|Iris-setosa
2154|2154|2154|129|129|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
2155|2155|2155|151|151|119|120|6.0|2.2|5.0|1.5|Iris-virginica
2156|2156|2156|326|326|Allez au boulot ! :)|17|5.4|3.9|1.3|0.4|Iris-setosa
2157|2157|2157|645|645|21|22|5.1|3.7|1.5|0.4|Iris-setosa
2158|2158|2158|543|543|77|78|6.7|3.0|5.0|1.7|Iris-versicolor
2159|2159|2159|504|504|106|107|4.9|2.5|4.5|1.7|Iris-virginica
2160|2160|2160|274|274|0|1|5.1|3.5|1.4|0.2|Iris-setosa
2161|2161|2161|267|267|127|128|6.1|3.0|4.9|1.8|Iris-virginica
2162|2162|2162|708|708|48|49|5.3|3.7|1.5|0.2|Iris-setosa
2163|2163|2163|517|517|123|124|6.3|2.7|4.9|1.8|Iris-virginica
2164|2164|2164|66|66|100|101|6.3|3.3|6.0|2.5|Iris-virginica
2165|2165|2165|273|273|64|65|5.6|2.9|3.6|1.3|Iris-versicolor
2166|2166|2166|483|483|39|40|5.1|3.4|1.5|0.2|Iris-setosa
2167|2167|2167|423|423|26|27|5.0|3.4|1.6|0.4|Iris-setosa
2168|2168|2168|675|675|46|47|5.1|3.8|1.6|0.2|Iris-setosa
2169|2169|2169|637|637|Allez au boulot ! :)|100|5.7|2.8|4.1|1.3|Iris-versicolor
2170|2170|2170|334|334|120|121|6.9|3.2|5.7|2.3|Iris-virginica
2171|2171|2171|308|308|138|139|6.0|3.0|4.8|1.8|Iris-virginica
2172|2172|2172|0|0|126|127|6.2|2.8|4.8|1.8|Iris-virginica
2173|2173|2173|39|39|31|32|5.4|3.4|1.5|0.4|Iris-setosa
2174|2174|2174|212|212|0|1|5.1|3.5|1.4|0.2|Iris-setosa
2175|2175|2175|170|170|115|116|6.4|3.2|5.3|2.3|Iris-virginica
2176|2176|2176|340|340|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
2177|2177|2177|320|320|31|32|5.4|3.4|1.5|0.4|Iris-setosa
2178|2178|2178|259|259|113|114|5.7|2.5|5.0|2.0|Iris-virginica
2179|2179|2179|596|596|49|50|5.0|3.3|1.4|0.2|Iris-setosa
2180|2180|2180|373|373|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
2181|2181|2181|547|547|1|2|4.9|3.0|1.4|0.2|Iris-setosa
2182|2182|2182|668|668|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
2183|2183|2183|444|444|104|105|6.5|3.0|5.8|2.2|Iris-virginica
2184|2184|2184|25|25|100|101|6.3|3.3|6.0|2.5|Iris-virginica
2185|2185|2185|153|153|2|3|4.7|3.2|1.3|0.2|Iris-setosa
2186|2186|2186|436|436|34|35|4.9|3.1|1.5|0.1|Iris-setosa
2187|2187|2187|516|516|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
2188|2188|2188|Allez au boulot ! :)|6|135|136|7.7|3.0|6.1|2.3|Iris-virginica
2189|2189|2189|104|104|67|68|5.8|2.7|4.1|1.0|Iris-versicolor
2190|2190|2190|268|268|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
2191|2191|2191|612|612|138|139|6.0|3.0|4.8|1.8|Iris-virginica
2192|2192|2192|448|448|36|37|5.5|3.5|1.3|0.2|Iris-setosa
2193|2193|2193|479|479|19|20|5.1|3.8|1.5|0.3|Iris-setosa
